,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"('text', 'конвертировать')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'валютный')",0.0,0.0,0.0,0.0,0.0,0.00021700961,0.0,0.00019973147,0.0,2.697955e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.929476e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'разделиться')",0.0,9.525513e-08,0.0,0.0,0.0,5.0518647e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'разовый')",0.0,0.0,0.0,0.0,0.0,5.052978e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'калининградец')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'исаченко')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'управляться')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'губернаторский')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7904437e-12,0.0,0.0,0.0,0.0,0.0,0.00015489892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'упражнение')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'польша')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016526715,0.0,0.0,0.0,0.0,0.0
"('text', 'керим')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'культурноделов')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'готика')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'тактично')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'карат')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'тевтонский')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'рыцарь')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'приближать')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'приспособить')",0.0,0.0,0.0,0.0,0.0,5.0529783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'приступить')",0.0,0.0,0.0,0.0,0.0,8.5760895e-08,0.0,0.0,0.0,1.3283744e-08,0.0,0.0,0.0,0.0,0.0,4.315524e-09,0.0,0.0,0.0,6.610469e-05,0.0004139796,0.0,0.0,0.0,0.00052411284
"('text', '31ю')",0.0,0.0,0.0014731945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'инструментарий')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'лёгкое')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6106855e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'родовой')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.916029e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'автопарк')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'таить')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'благотворный')",0.0,0.0,0.0,0.0,0.0,5.0529783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', '26400')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'одиндва')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'благоустройство')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'веха')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'сражаться')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'сокращн')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028482435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', '4243м')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'икс')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00056964875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'мегаполис')",0.0,0.0,0.0,0.0,0.0,5.053218e-05,0.0,0.0,0.0,1.3373011e-08,0.0,0.0,0.0,0.0,0.0,0.00015488298,0.0,0.0,0.0,0.0001322089,0.0,0.0,0.0,0.0,6.533374e-11
"('text', 'обелиск')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4351024e-13,0.0,0.0,0.0,0.0,0.0,0.00015489564,0.0,0.0,0.0,6.610756e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'зарубежный')",0.0,0.0,0.0,0.0,0.0,0.00015158937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'живописный')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6106855e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'ржев')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023137401,0.0,0.0,0.0,0.0,0.0
"('text', 'бок')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6106855e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'ураган')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015489892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'акцентировать')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'расходовать')",0.0,0.0,0.0,0.0,0.0,5.052978e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'материнство')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'маркин')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'концепция')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.421825e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006902249,0.0,6.359554e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'легализация')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6106855e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'поимённо')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'разведчик')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'зло')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'прикинуть')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6106855e-05,0.0,0.0,0.0,0.0,0.0
"('text', '99й')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'бородёнка')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'модно')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.223558e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.274365e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'лаврик')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013280992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'снежный')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'вечный')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015489728,0.0,0.0,0.0,3.305378e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'частник')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'наименьший')",0.0,0.0,0.0,0.0,0.0,5.052978e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'поляна')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'полянин')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6106855e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'заливать')",0.0,0.0,0.0,0.0,0.0,5.0529783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'выставить')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'тактический')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'краснополянец')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'горнолыжный')",0.0,0.0,0.0,0.0,0.0,2.8670602e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030760951,0.0,0.0,0.0,0.000451328
"('text', 'довестись')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'роман')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001716615,0.0,0.0,0.0,0.0,0.0,0.00021917105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'перебивать')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6106855e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'ливневый')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', '1300')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', '2300')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6106855e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'годовалый')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'сценарий')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6106855e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'бетина')",0.0,0.0,0.0,0.0,0.0,5.0529783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6114297e-16,0.0,0.0,0.0,0.0
"('text', 'четыреста')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'рваться')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.916029e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'воспрепятствовать')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'ижма')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028482435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'энергоснабжение')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'здравница')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'сочинский')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0027825e-05,0.0,0.0,0.0,0.0,0.0,0.0001499992,0.0,0.0,0.0,4.8904933e-09,0.0010989407,0.0,0.0,0.0,0.0
"('text', 'сочинец')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6106855e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'холодное')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013280992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.913308e-12,0.0,0.0,0.0,0.0,0.0
"('text', 'городкурорт')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'дробный')",0.0,0.0,0.0,0.0,0.0,0.000101059566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'выборочно')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'титульный')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'выучить')",0.0,0.0,0.001472942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3059096e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'насыщенный')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028482435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'цирк')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'еврозона')",0.0,0.0,0.0,0.0,0.0,0.00020211913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'владеть')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028054364,0.0,0.0,0.0,7.234933e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'вовсю')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'лия')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'бабушкин')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'хусаиновый')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'перенастройка')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'сноуборд')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011248959,0.0,0.0,0.0,0.0
"('text', 'гемофилия')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'анализировать')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030976575,0.0,0.0,0.0,3.3060278e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'переориентировать')",0.0,0.0,0.0029420059,0.0,0.0,2.7772654e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3151773e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'риторика')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015489892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'обесценить')",0.0,0.0,0.0,0.0,0.0,5.0529783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'заводить')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'маловато')",0.0,0.0,0.0,0.0,0.0,3.4895187e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.00026093077
"('text', 'выверить')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'татарский')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.916028e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'минтимер')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', '1002')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'кулшариф')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'антонов')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', '1000летие')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'кавказский')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6106855e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'уголок')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003568447,0.0,0.0,0.0,0.0,0.0,8.592945e-05,0.0,0.0,0.0,2.362951e-06,0.0,0.0,0.0,0.0,0.0
"('text', 'окрестный')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
"('text', 'разрывать')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028482435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('text', 'фцп')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3053428e-05,0.0,0.0,0.0,0.0,0.0
